code,school_name,category,year,total_enrollment,grade_k,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,female_count,male_count,asian_count,black_count,hispanic_count,other_count,white_count,ela_test_takers,ela_l1,ela_l2,ela_l3,ela_l4,ela_l3_l4,math_test_takers,math_l1,math_l2,math_l3,math_l4,math_l3_l4
16K243,P.S. 043K- The Weeksville School,All Students,2015-16,247,37,42,46,36,47,39,0,0,0,130,117,8,179,54,0,0,115,48,48,0,0,19,117,55,36,14,12,26
16K243,P.S. 043K- The Weeksville School,Attend school outside district of residence,2015-16,62,10,9,12,7,16,8,0,0,0,37,25,0,52,9,0,0,30,12,17,0,0,0,30,14,10,0,0,6
16K243,P.S. 043K- The Weeksville School,Poverty,2015-16,235,34,41,44,33,47,36,0,0,0,124,111,8,169,53,0,0,110,46,46,0,0,18,112,53,34,14,11,25
16K243,P.S. 043K- The Weeksville School,Reside in temporary housing,2015-16,35,0,7,0,8,7,7,0,0,0,18,17,0,28,0,0,0,21,9,11,0,0,0,21,8,9,0,0,0
16K243,P.S. 043K- The Weeksville School,Students with Disabilities,2015-16,62,0,0,13,13,16,10,0,0,0,25,37,0,50,11,0,0,36,28,8,0,0,0,36,30,6,0,0,0
16K262,P.S. 060 El Hajj Malik El Shabazz Elementary Schoo,All Students,2015-16,418,30,49,37,39,45,48,68,41,61,216,202,0,350,56,0,6,291,98,117,60,16,76,291,163,90,27,11,38
16K262,P.S. 060 El Hajj Malik El Shabazz Elementary Schoo,Attend school outside district of residence,2015-16,116,0,15,0,13,12,11,15,16,22,55,61,0,104,10,0,0,86,24,35,20,7,27,86,47,25,0,0,14
16K262,P.S. 060 El Hajj Malik El Shabazz Elementary Schoo,English Language Learners,2015-16,17,0,0,0,0,0,0,0,0,0,7,10,0,0,9,0,0,14,10,0,0,0,0,14,11,0,0,0,0
16K262,P.S. 060 El Hajj Malik El Shabazz Elementary Schoo,Poverty,2015-16,391,27,48,36,38,41,44,65,35,57,200,191,6,326,55,0,0,270,92,111,52,15,67,270,150,86,24,10,34
16K262,P.S. 060 El Hajj Malik El Shabazz Elementary Schoo,Reside in temporary housing,2015-16,72,7,12,7,11,9,0,9,6,0,35,37,0,60,12,0,0,44,15,21,0,0,8,44,27,14,0,0,0
16K262,P.S. 060 El Hajj Malik El Shabazz Elementary Schoo,Students with Disabilities,2015-16,91,0,9,10,7,8,10,23,14,10,29,62,0,76,12,0,0,67,50,14,0,0,0,67,55,10,0,0,0
16K267,"M.S. 067 Math, Science & Technology",All Students,2015-16,182,0,0,0,0,0,0,40,66,76,82,100,0,114,45,13,0,105,14,47,28,16,44,91,20,25,25,21,46
16K267,"M.S. 067 Math, Science & Technology",Attend school outside district of residence,2015-16,60,0,0,0,0,0,0,9,22,29,27,33,0,44,6,8,0,38,0,17,14,0,17,31,0,9,10,7,17
16K267,"M.S. 067 Math, Science & Technology",English Language Learners,2015-16,19,0,0,0,0,0,0,0,8,0,11,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16K267,"M.S. 067 Math, Science & Technology",Poverty,2015-16,182,0,0,0,0,0,0,40,66,76,82,100,0,114,45,13,0,105,14,47,28,16,44,91,20,25,25,21,46
16K267,"M.S. 067 Math, Science & Technology",Reside in temporary housing,2015-16,32,0,0,0,0,0,0,7,13,12,12,20,0,16,11,0,0,14,0,7,0,0,6,11,0,0,0,0,7
16K267,"M.S. 067 Math, Science & Technology",Students with Disabilities,2015-16,59,0,0,0,0,0,0,15,21,23,19,40,0,39,14,0,0,21,6,11,0,0,0,20,10,8,0,0,0
16K308,P.S. 308 Clara Cardwell,All Students,2015-16,345,25,28,28,34,31,25,53,58,63,158,187,8,265,67,0,0,236,134,77,0,0,25,235,177,48,0,0,10
16K308,P.S. 308 Clara Cardwell,Attend school outside district of residence,2015-16,90,0,8,6,11,9,0,8,19,20,43,47,0,71,16,0,0,64,33,27,0,0,0,61,47,13,0,0,0
16K308,P.S. 308 Clara Cardwell,English Language Learners,2015-16,17,0,0,0,0,0,0,0,0,0,7,10,0,0,7,0,0,14,11,0,0,0,0,15,11,0,0,0,0
16K308,P.S. 308 Clara Cardwell,Poverty,2015-16,288,23,25,26,29,28,21,41,48,47,129,159,0,219,59,0,0,189,117,54,0,0,18,188,146,36,0,0,6
16K308,P.S. 308 Clara Cardwell,Reside in temporary housing,2015-16,68,6,9,6,9,0,0,9,13,9,25,43,0,53,9,0,0,45,29,12,0,0,0,44,37,7,0,0,0
16K308,P.S. 308 Clara Cardwell,Students with Disabilities,2015-16,100,0,0,10,0,11,7,19,17,25,26,74,0,75,24,0,0,71,58,12,0,0,0,71,70,0,0,0,0
16K309,P.S. 309 The George E. Wibecan Preparatory Academy,All Students,2015-16,207,34,35,32,41,36,29,0,0,0,102,105,9,126,67,0,0,95,36,38,0,0,21,93,44,31,0,0,18
16K309,P.S. 309 The George E. Wibecan Preparatory Academy,Attend school outside district of residence,2015-16,40,0,0,7,9,10,10,0,0,0,17,23,0,28,11,0,0,24,9,13,0,0,0,23,15,0,0,0,0
16K309,P.S. 309 The George E. Wibecan Preparatory Academy,English Language Learners,2015-16,18,0,0,0,9,0,0,0,0,0,9,9,6,0,11,0,0,10,8,0,0,0,0,11,10,0,0,0,0
16K309,P.S. 309 The George E. Wibecan Preparatory Academy,Poverty,2015-16,166,27,27,26,32,28,26,0,0,0,78,88,6,98,57,0,0,78,30,32,0,0,16,76,35,25,0,0,16
16K309,P.S. 309 The George E. Wibecan Preparatory Academy,Reside in temporary housing,2015-16,54,11,7,9,7,9,11,0,0,0,27,27,0,29,21,0,0,23,13,9,0,0,0,22,17,0,0,0,0
16K309,P.S. 309 The George E. Wibecan Preparatory Academy,Students with Disabilities,2015-16,62,0,11,0,15,11,13,0,0,0,28,34,0,45,15,0,0,32,23,9,0,0,0,31,23,6,0,0,0
16K335,P.S. 335 Granville T. Woods,All Students,2015-16,280,37,39,39,50,59,56,0,0,0,139,141,0,222,51,0,0,156,54,55,37,10,47,155,62,47,26,20,46
16K335,P.S. 335 Granville T. Woods,Attend school outside district of residence,2015-16,77,0,0,13,16,18,18,0,0,0,31,46,0,66,9,0,0,49,11,16,0,0,22,49,13,15,11,10,21
16K335,P.S. 335 Granville T. Woods,English Language Learners,2015-16,13,0,0,0,0,0,0,0,0,0,7,6,0,0,11,0,0,6,0,0,0,0,0,6,0,0,0,0,0
16K335,P.S. 335 Granville T. Woods,Poverty,2015-16,241,30,37,37,40,49,48,0,0,0,121,120,0,191,45,0,0,129,47,44,30,8,38,129,53,39,20,17,37
16K335,P.S. 335 Granville T. Woods,Reside in temporary housing,2015-16,39,0,0,9,0,10,8,0,0,0,19,20,0,30,8,0,0,23,12,6,0,0,0,23,10,10,0,0,0
17K397,P.S. 397 Foster-Laurie,Students with Disabilities,2015-16,40,0,7,0,7,10,6,0,0,0,17,23,0,32,0,0,0,22,11,9,0,0,0,22,10,10,0,0,0
16K335,P.S. 335 Granville T. Woods,Students with Disabilities,2015-16,56,0,0,9,9,13,15,0,0,0,23,33,0,41,12,0,0,31,23,7,0,0,0,31,21,9,0,0,0
16K385,"School of Business, Finance and Entrepreneurship",All Students,2015-16,60,0,0,0,0,0,0,13,22,25,25,35,0,48,10,0,0,51,23,23,0,0,0,49,24,19,0,0,6
16K385,"School of Business, Finance and Entrepreneurship",Attend school outside district of residence,2015-16,21,0,0,0,0,0,0,0,10,0,11,10,0,19,0,0,0,17,7,8,0,0,0,17,9,6,0,0,0
16K385,"School of Business, Finance and Entrepreneurship",English Language Learners,2015-16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16K385,"School of Business, Finance and Entrepreneurship",Poverty,2015-16,60,0,0,0,0,0,0,13,22,25,25,35,0,48,10,0,0,51,23,23,0,0,0,49,24,19,0,0,6
16K385,"School of Business, Finance and Entrepreneurship",Reside in temporary housing,2015-16,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,6,0,0,0,0,8,0,0,0,0,0
16K534,Upper School @ P.S. 05,All Students,2015-16,87,0,0,0,0,0,0,19,29,39,46,41,0,61,23,0,0,78,28,36,0,0,14,80,46,27,0,0,7
16K534,Upper School @ P.S. 05,Attend school outside district of residence,2015-16,25,0,0,0,0,0,0,0,0,14,16,9,0,21,0,0,0,23,6,11,0,0,6,23,14,6,0,0,0
16K534,Upper School @ P.S. 05,English Language Learners,2015-16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0
16K534,Upper School @ P.S. 05,Poverty,2015-16,87,0,0,0,0,0,0,19,29,39,46,41,0,61,23,0,0,78,28,36,0,0,14,80,46,27,0,0,7
16K534,Upper School @ P.S. 05,Reside in temporary housing,2015-16,25,0,0,0,0,0,0,0,0,12,15,10,0,17,6,0,0,20,7,11,0,0,0,22,16,0,0,0,0
16K534,Upper School @ P.S. 05,Students with Disabilities,2015-16,28,0,0,0,0,0,0,0,0,14,10,18,0,17,9,0,0,23,16,6,0,0,0,24,20,0,0,0,0
16K584,M.S. 584,All Students,2015-16,92,0,0,0,0,0,0,25,28,39,47,45,0,68,21,0,0,85,37,41,0,0,7,88,50,32,0,0,6
16K584,M.S. 584,Attend school outside district of residence,2015-16,39,0,0,0,0,0,0,9,13,17,23,16,0,28,10,0,0,38,16,19,0,0,0,38,24,10,0,0,0
16K584,M.S. 584,English Language Learners,2015-16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,8,0,0,0,0
16K584,M.S. 584,Poverty,2015-16,92,0,0,0,0,0,0,25,28,39,47,45,0,68,21,0,0,85,37,41,0,0,7,88,50,32,0,0,6
16K584,M.S. 584,Reside in temporary housing,2015-16,19,0,0,0,0,0,0,0,0,8,10,9,0,10,8,0,0,19,11,7,0,0,0,19,11,6,0,0,0
16K584,M.S. 584,Students with Disabilities,2015-16,30,0,0,0,0,0,0,10,11,9,13,17,0,24,0,0,0,28,20,8,0,0,0,28,21,7,0,0,0
16K627,Brighter Choice Community School,All Students,2015-16,148,23,31,26,22,23,23,0,0,0,72,76,0,105,42,0,0,54,11,24,0,0,19,51,16,24,0,0,11
16K627,Brighter Choice Community School,Attend school outside district of residence,2015-16,50,0,0,13,9,10,8,0,0,0,24,26,0,41,9,0,0,21,0,8,9,0,11,20,0,8,6,0,7
16K627,Brighter Choice Community School,Poverty,2015-16,133,22,29,22,21,21,18,0,0,0,61,72,0,91,41,0,0,46,10,21,0,0,15,44,15,20,0,0,9
16K627,Brighter Choice Community School,Reside in temporary housing,2015-16,36,7,7,8,8,0,0,0,0,0,16,20,0,20,16,0,0,12,0,6,0,0,0,12,0,6,0,0,0
16K627,Brighter Choice Community School,Students with Disabilities,2015-16,24,0,0,6,0,0,0,0,0,0,8,16,0,18,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
16K628,Brooklyn Brownstone School,All Students,2015-16,188,48,34,34,24,32,16,0,0,0,104,84,0,157,17,0,13,65,6,22,28,9,37,65,13,27,14,11,25
16K628,Brooklyn Brownstone School,Attend school outside district of residence,2015-16,87,16,16,18,15,13,9,0,0,0,40,47,0,72,8,0,6,34,0,11,15,0,21,34,0,15,6,8,14
16K628,Brooklyn Brownstone School,Poverty,2015-16,125,30,23,23,13,25,11,0,0,0,68,57,0,113,7,0,0,46,0,15,21,0,26,46,12,19,0,0,15
16K628,Brooklyn Brownstone School,Reside in temporary housing,2015-16,18,0,0,0,0,0,0,0,0,0,7,11,0,15,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0
16K628,Brooklyn Brownstone School,Students with Disabilities,2015-16,25,0,0,6,0,10,0,0,0,0,13,12,0,23,0,0,0,13,0,8,0,0,0,13,0,8,0,0,0
16K636,Young Scholars' Academy for Discovery and Explorat,All Students,2015-16,159,24,26,29,31,26,23,0,0,0,86,73,0,81,73,0,0,77,19,31,0,0,27,76,34,34,0,0,8
16K636,Young Scholars' Academy for Discovery and Explorat,Attend school outside district of residence,2015-16,43,0,0,10,7,7,8,0,0,0,24,19,0,23,18,0,0,21,0,9,7,0,7,21,6,12,0,0,0
16K636,Young Scholars' Academy for Discovery and Explorat,English Language Learners,2015-16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16K636,Young Scholars' Academy for Discovery and Explorat,Poverty,2015-16,149,22,24,29,28,24,22,0,0,0,80,69,0,75,69,0,0,71,19,28,0,0,24,71,33,30,0,0,8
16K636,Young Scholars' Academy for Discovery and Explorat,Reside in temporary housing,2015-16,43,0,7,7,10,0,9,0,0,0,27,16,0,20,22,0,0,23,8,6,0,0,9,23,10,8,0,0,0
16K636,Young Scholars' Academy for Discovery and Explorat,Students with Disabilities,2015-16,30,0,0,7,6,6,6,0,0,0,16,14,0,14,14,0,0,17,10,0,0,0,0,17,12,0,0,0,0
16K681,Madiba Prep Middle School,All Students,2015-16,173,0,0,0,0,0,0,53,46,74,75,98,0,132,36,0,0,166,60,70,0,0,36,146,81,43,0,0,22
16K681,Madiba Prep Middle School,Attend school outside district of residence,2015-16,55,0,0,0,0,0,0,18,12,25,25,30,0,43,11,0,0,53,18,24,0,0,11,46,26,12,0,0,8
16K681,Madiba Prep Middle School,English Language Learners,2015-16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,11,0,0,0,0,12,9,0,0,0,0
16K681,Madiba Prep Middle School,Poverty,2015-16,173,0,0,0,0,0,0,53,46,74,75,98,0,132,36,0,0,166,60,70,0,0,36,146,81,43,0,0,22
16K681,Madiba Prep Middle School,Reside in temporary housing,2015-16,36,0,0,0,0,0,0,13,8,15,16,20,0,27,8,0,0,35,10,20,0,0,0,32,17,14,0,0,0
16K681,Madiba Prep Middle School,Students with Disabilities,2015-16,50,0,0,0,0,0,0,18,15,17,9,41,0,41,7,0,0,45,31,13,0,0,0,44,38,6,0,0,0
17K002,Parkside Preparatory Academy,All Students,2015-16,475,0,0,0,0,0,0,145,172,158,235,240,15,383,61,0,0,458,149,191,91,27,118,460,200,153,73,34,107
17K002,Parkside Preparatory Academy,Attend school outside district of residence,2015-16,95,0,0,0,0,0,0,25,34,36,44,51,0,86,6,0,0,92,23,38,25,6,31,92,39,26,18,9,27
17K002,Parkside Preparatory Academy,English Language Learners,2015-16,35,0,0,0,0,0,0,17,12,6,16,19,0,16,10,0,0,31,22,9,0,0,0,33,28,0,0,0,0
17K002,Parkside Preparatory Academy,Poverty,2015-16,475,0,0,0,0,0,0,145,172,158,235,240,15,383,61,0,0,458,149,191,91,27,118,460,200,153,73,34,107
17K002,Parkside Preparatory Academy,Reside in temporary housing,2015-16,69,0,0,0,0,0,0,22,26,21,29,40,0,57,9,0,0,68,28,27,0,0,13,68,36,18,0,0,14
17K002,Parkside Preparatory Academy,Students with Disabilities,2015-16,92,0,0,0,0,0,0,31,34,27,26,66,0,77,14,0,0,86,68,14,0,0,0,86,70,13,0,0,0
17K006,P.S. 006,All Students,2015-16,712,106,130,115,121,136,104,0,0,0,362,350,0,525,163,0,15,345,155,121,52,17,69,348,168,113,42,25,67
17K006,P.S. 006,Attend school outside district of residence,2015-16,164,22,25,26,31,39,21,0,0,0,85,79,0,126,35,0,0,89,42,32,0,0,15,89,43,31,0,0,15
17K006,P.S. 006,English Language Learners,2015-16,106,17,20,23,21,11,14,0,0,0,49,57,0,38,58,0,7,40,34,6,0,0,0,43,29,14,0,0,0
17K006,P.S. 006,Poverty,2015-16,712,106,130,115,121,136,104,0,0,0,362,350,0,525,163,0,15,345,155,121,52,17,69,348,168,113,42,25,67
17K006,P.S. 006,Reside in temporary housing,2015-16,181,26,25,35,34,33,28,0,0,0,98,83,0,124,56,0,0,89,44,29,0,0,16,90,51,25,0,0,14
17K006,P.S. 006,Students with Disabilities,2015-16,152,23,21,12,26,41,29,0,0,0,58,94,0,105,45,0,0,92,69,22,0,0,0,92,59,22,0,0,11
17K012,Dr. Jacqueline Peek-Davis School,All Students,2015-16,213,41,41,38,36,25,32,0,0,0,92,121,0,164,41,0,0,87,27,38,0,0,22,87,49,23,0,0,15
17K012,Dr. Jacqueline Peek-Davis School,Attend school outside district of residence,2015-16,94,23,16,15,14,11,15,0,0,0,42,52,0,74,15,0,0,36,9,17,0,0,10,36,19,9,0,0,8
17K012,Dr. Jacqueline Peek-Davis School,English Language Learners,2015-16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17K012,Dr. Jacqueline Peek-Davis School,Poverty,2015-16,200,39,36,35,33,25,32,0,0,0,88,112,0,152,40,0,0,85,26,38,0,0,21,85,49,21,0,0,15
17K012,Dr. Jacqueline Peek-Davis School,Reside in temporary housing,2015-16,47,0,12,12,0,6,8,0,0,0,20,27,0,35,12,0,0,16,6,6,0,0,0,16,10,0,0,0,0
17K012,Dr. Jacqueline Peek-Davis School,Students with Disabilities,2015-16,57,0,11,15,13,0,8,0,0,0,18,39,0,43,12,0,0,24,15,8,0,0,0,24,20,0,0,0,0
17K061,M.S. 061 Dr. Gladstone H. Atwell,All Students,2015-16,814,0,0,0,0,0,0,293,281,240,395,419,7,684,81,33,9,765,209,332,167,57,224,767,183,406,123,55,178
17K061,M.S. 061 Dr. Gladstone H. Atwell,Attend school outside district of residence,2015-16,216,0,0,0,0,0,0,67,74,75,109,107,0,192,13,7,0,206,55,83,49,19,68,206,51,113,27,15,42
17K061,M.S. 061 Dr. Gladstone H. Atwell,English Language Learners,2015-16,52,0,0,0,0,0,0,22,14,16,27,25,0,31,16,0,0,43,34,8,0,0,0,48,23,21,0,0,0
17K061,M.S. 061 Dr. Gladstone H. Atwell,Poverty,2015-16,814,0,0,0,0,0,0,293,281,240,395,419,7,684,81,33,9,765,209,332,167,57,224,767,183,406,123,55,178
17K061,M.S. 061 Dr. Gladstone H. Atwell,Reside in temporary housing,2015-16,83,0,0,0,0,0,0,39,20,24,45,38,0,67,11,0,0,78,20,36,14,8,22,79,20,41,12,6,18
17K061,M.S. 061 Dr. Gladstone H. Atwell,Students with Disabilities,2015-16,147,0,0,0,0,0,0,66,42,39,48,99,0,121,20,0,0,140,83,47,0,0,10,139,58,68,0,0,13
17K091,P.S. 091 The Albany Avenue School,All Students,2015-16,314,42,44,49,47,69,63,0,0,0,161,153,0,287,17,0,0,169,68,55,34,12,46,171,83,49,25,14,39
17K091,P.S. 091 The Albany Avenue School,Attend school outside district of residence,2015-16,40,0,6,0,8,8,10,0,0,0,21,19,0,38,0,0,0,26,13,8,0,0,0,26,16,0,0,0,0
17K091,P.S. 091 The Albany Avenue School,English Language Learners,2015-16,22,0,0,0,0,7,6,0,0,0,13,9,0,17,0,0,0,15,12,0,0,0,0,17,15,0,0,0,0
17K091,P.S. 091 The Albany Avenue School,Poverty,2015-16,286,40,39,45,43,62,57,0,0,0,145,141,0,261,16,0,0,152,65,51,24,12,36,154,78,42,21,13,34
17K091,P.S. 091 The Albany Avenue School,Reside in temporary housing,2015-16,50,0,7,11,0,11,10,0,0,0,24,26,0,44,0,0,0,24,11,10,0,0,0,24,17,6,0,0,0
17K091,P.S. 091 The Albany Avenue School,Students with Disabilities,2015-16,79,0,0,13,14,23,19,0,0,0,32,47,0,73,0,0,0,51,34,15,0,0,0,51,38,12,0,0,0
17K092,P.S. 090 Adrian Hegeman,All Students,2015-16,425,61,66,84,76,65,73,0,0,0,193,232,23,323,74,0,0,206,92,78,0,0,36,205,92,86,16,11,27
17K092,P.S. 090 Adrian Hegeman,Attend school outside district of residence,2015-16,25,0,0,6,0,0,6,0,0,0,15,10,0,22,0,0,0,14,0,7,0,0,0,12,0,0,0,0,0
17K092,P.S. 090 Adrian Hegeman,English Language Learners,2015-16,71,8,14,13,14,14,8,0,0,0,32,39,18,24,28,0,0,34,26,8,0,0,0,35,21,10,0,0,0
17K092,P.S. 090 Adrian Hegeman,Poverty,2015-16,383,55,61,68,71,61,67,0,0,0,175,208,22,286,70,0,0,191,86,72,0,0,33,190,86,78,16,10,26
17K092,P.S. 090 Adrian Hegeman,Reside in temporary housing,2015-16,91,14,17,21,14,12,13,0,0,0,37,54,0,66,22,0,0,37,15,13,0,0,9,37,20,13,0,0,0
17K092,P.S. 090 Adrian Hegeman,Students with Disabilities,2015-16,77,6,7,27,12,8,17,0,0,0,18,59,0,57,16,0,0,37,29,7,0,0,0,37,22,10,0,0,0
17K138,P.S. 138 Brooklyn,All Students,2015-16,650,68,55,66,65,59,63,94,94,86,336,314,0,553,57,0,27,431,112,184,110,25,135,439,143,143,93,60,153
17K138,P.S. 138 Brooklyn,Attend school outside district of residence,2015-16,196,16,13,16,18,15,25,29,27,37,102,94,0,175,16,0,0,145,30,69,39,7,46,146,45,44,39,18,57
17K138,P.S. 138 Brooklyn,English Language Learners,2015-16,44,0,0,0,0,8,6,9,0,0,23,21,0,12,12,0,19,21,16,0,0,0,0,29,19,6,0,0,0
17K138,P.S. 138 Brooklyn,Poverty,2015-16,539,58,54,61,56,49,57,65,68,71,279,260,0,461,47,0,18,346,91,146,90,19,109,351,117,115,74,45,119
17K138,P.S. 138 Brooklyn,Reside in temporary housing,2015-16,127,12,12,14,13,18,17,14,14,13,74,53,0,107,14,0,0,85,24,38,17,6,23,85,33,27,17,8,25
17K138,P.S. 138 Brooklyn,Students with Disabilities,2015-16,99,8,0,8,11,0,16,16,19,11,28,71,0,85,12,0,0,72,45,23,0,0,0,73,55,12,0,0,6
17K161,P.S. 161 The Crown,All Students,2015-16,382,0,53,67,64,79,67,0,0,0,179,203,28,298,44,0,0,204,71,59,53,21,74,205,82,63,40,20,60
17K161,P.S. 161 The Crown,Attend school outside district of residence,2015-16,63,0,7,7,11,16,15,0,0,0,28,35,10,47,0,0,0,42,9,19,0,0,14,42,12,18,0,0,12
17K161,P.S. 161 The Crown,English Language Learners,2015-16,16,0,0,6,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17K161,P.S. 161 The Crown,Poverty,2015-16,351,49,49,63,60,72,58,0,0,0,159,192,25,271,43,0,0,184,69,57,42,16,58,185,80,56,36,13,49
17K161,P.S. 161 The Crown,Reside in temporary housing,2015-16,67,9,16,8,13,10,11,0,0,0,27,40,0,53,7,0,0,33,13,12,0,0,8,33,17,11,0,0,0
17K161,P.S. 161 The Crown,Students with Disabilities,2015-16,63,0,9,14,14,9,11,0,0,0,24,39,0,48,11,0,0,30,22,6,0,0,0,31,21,8,0,0,0
17K167,P.S. 167 The Parkway,All Students,2015-16,55,0,0,0,0,0,0,0,0,0,26,29,0,45,9,0,0,55,27,22,0,0,6,55,20,27,0,0,8
17K167,P.S. 167 The Parkway,Attend school outside district of residence,2015-16,15,0,0,0,0,0,15,0,0,0,6,9,0,13,0,0,0,15,10,0,0,0,0,15,8,0,0,0,0
17K167,P.S. 167 The Parkway,English Language Learners,2015-16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17K167,P.S. 167 The Parkway,Poverty,2015-16,51,0,0,0,0,0,0,0,0,0,24,27,0,42,8,0,0,51,25,21,0,0,0,51,19,24,0,0,8
17K167,P.S. 167 The Parkway,Reside in temporary housing,2015-16,15,0,0,0,0,0,15,0,0,0,9,6,0,11,0,0,0,15,8,7,0,0,0,15,8,7,0,0,0
17K167,P.S. 167 The Parkway,Students with Disabilities,2015-16,14,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,14,14,0,0,0,0,14,10,0,0,0,0
17K181,P.S. 181 Brooklyn,All Students,2015-16,811,56,87,94,96,112,99,89,84,94,389,422,0,691,81,0,18,553,204,243,83,23,106,556,284,199,63,10,73
17K181,P.S. 181 Brooklyn,Attend school outside district of residence,2015-16,128,0,0,15,8,19,20,18,17,23,58,70,0,118,0,6,0,101,43,44,0,0,14,101,60,32,0,0,9
17K181,P.S. 181 Brooklyn,English Language Learners,2015-16,79,0,0,11,14,9,7,12,11,8,38,41,0,51,17,0,10,56,40,16,0,0,0,58,40,16,0,0,0
17K181,P.S. 181 Brooklyn,Poverty,2015-16,811,56,87,94,96,112,99,89,84,94,389,422,0,691,81,0,18,553,204,243,83,23,106,556,284,199,63,10,73
17K181,P.S. 181 Brooklyn,Reside in temporary housing,2015-16,59,0,6,12,7,6,6,9,0,7,34,25,0,53,6,0,0,33,11,19,0,0,0,34,22,10,0,0,0
17K181,P.S. 181 Brooklyn,Students with Disabilities,2015-16,146,9,15,22,17,24,15,20,12,12,50,96,0,119,20,0,0,88,57,27,0,0,0,90,72,13,0,0,0
17K189,P.S. 189 The Bilingual Center,All Students,2015-16,1044,83,110,97,117,111,132,111,136,147,563,481,25,751,258,0,0,665,83,278,212,92,304,644,67,201,180,196,376
17K221,P.S. 001 Toussaint L'Ouverture,Students with Disabilities,2015-16,72,9,0,0,14,20,19,0,0,0,24,48,0,63,6,0,0,44,27,13,0,0,0,48,29,12,0,0,7
17K189,P.S. 189 The Bilingual Center,Attend school outside district of residence,2015-16,313,19,22,20,35,33,39,38,49,58,178,135,0,252,58,0,0,214,23,80,72,39,111,207,15,61,57,74,131
17K189,P.S. 189 The Bilingual Center,English Language Learners,2015-16,170,13,25,22,12,15,20,21,23,19,83,87,22,46,99,0,0,58,20,28,0,0,10,62,18,21,15,8,23
17K189,P.S. 189 The Bilingual Center,Poverty,2015-16,958,75,106,91,110,106,117,99,123,131,516,442,25,671,253,0,0,602,81,253,195,73,268,583,67,184,157,175,332
17K189,P.S. 189 The Bilingual Center,Reside in temporary housing,2015-16,112,17,14,13,18,10,10,8,11,11,70,42,0,72,33,0,0,54,10,26,0,0,18,50,9,18,8,15,23
17K189,P.S. 189 The Bilingual Center,Students with Disabilities,2015-16,129,6,17,12,20,9,17,10,21,17,43,86,0,86,41,0,0,78,24,39,0,0,15,65,23,25,11,6,17
17K191,P.S. 191 Paul Robeson,All Students,2015-16,169,24,39,23,27,29,27,0,0,0,87,82,0,138,25,0,0,73,14,27,0,0,32,74,11,23,20,20,40
17K191,P.S. 191 Paul Robeson,Poverty,2015-16,149,19,37,22,26,20,25,0,0,0,79,70,0,122,21,0,0,61,13,21,0,0,27,62,9,21,19,13,32
17K191,P.S. 191 Paul Robeson,Reside in temporary housing,2015-16,59,9,17,0,11,0,10,0,0,0,32,27,0,47,10,0,0,19,0,8,6,0,6,20,0,8,7,0,8
17K191,P.S. 191 Paul Robeson,Students with Disabilities,2015-16,33,0,0,0,7,8,0,0,0,0,8,25,0,29,0,0,0,16,7,7,0,0,0,17,0,10,0,0,0
17K221,P.S. 001 Toussaint L'Ouverture,All Students,2015-16,361,50,51,46,58,85,71,0,0,0,160,201,0,311,36,0,9,198,53,75,56,14,70,202,68,78,39,17,56
17K221,P.S. 001 Toussaint L'Ouverture,Attend school outside district of residence,2015-16,64,0,7,0,10,19,19,0,0,0,29,35,0,53,9,0,0,44,9,16,0,0,19,44,11,18,0,0,15
17K221,P.S. 001 Toussaint L'Ouverture,English Language Learners,2015-16,24,0,0,6,6,0,0,0,0,0,7,17,0,9,9,0,0,10,8,0,0,0,0,11,7,0,0,0,0
17K221,P.S. 001 Toussaint L'Ouverture,Poverty,2015-16,291,45,43,39,48,65,51,0,0,0,130,161,0,245,34,0,7,152,39,59,42,12,54,156,54,57,34,11,45
17K221,P.S. 001 Toussaint L'Ouverture,Reside in temporary housing,2015-16,41,9,0,6,10,0,6,0,0,0,17,24,0,33,8,0,0,18,8,7,0,0,0,19,10,8,0,0,0
17K241,P.S. 041 Emma L. Johnston,All Students,2015-16,501,71,84,74,97,86,89,0,0,0,265,236,0,435,48,0,11,262,71,71,88,32,120,262,48,69,72,73,145
